CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2.8532,0.5706,2.2628,0.6171,1.8421,0.2047,3.352,0.838,1.7221,0.4305,2.3659,0.2366,2.628,0.5256,2.1713,0.5922,1.9903,0.2211,3.4609,0.8652,2.126,0.5315,2.4511,0.2451,2.48,0.5511,3.1089,0.2591,2.6375,0.5275,2.7997,0.7635,2.322,0.258,3.1994,0.7999,1,1,1,1,1,0,1,1,45.773427302446215,0,Lines over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2.8532,0.5706,2.2628,0.6171,1.8421,0.2047,3.352,0.838,1.7221,0.4305,2.3659,0.2366,2.628,0.5256,2.1713,0.5922,1.9903,0.2211,3.4609,0.8652,2.126,0.5315,2.4511,0.2451,2.48,0.5511,3.1089,0.2591,2.6375,0.5275,2.7997,0.7635,2.322,0.258,3.1994,0.7999,1,1,0,1,1,0,1,1,45.773427302446215,1,No anomaly
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,2.0913,0.4183,2.8036,0.7646,1.8185,0.2021,2.8927,0.7232,2.224,0.556,2.9642,0.2964,3.0521,0.6104,2.1982,0.5995,2.7604,0.3067,2.7308,0.6827,2.2656,0.5664,2.5334,0.2533,2.2673,0.5038,3.3083,0.2757,2.1793,0.4359,3.2344,0.8821,2.6401,0.2933,2.6623,0.6656,1,1,1,1,1,1,1,1,46.62648147754946,0,Transformers over 80%
1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,2.0913,0.4183,2.8036,0.7646,1.8185,0.2021,2.8927,0.7232,2.224,0.556,2.9642,0.2964,3.0521,0.6104,2.1982,0.5995,2.7604,0.3067,2.7308,0.6827,2.2656,0.5664,2.5334,0.2533,2.2673,0.5038,3.3083,0.2757,2.1793,0.4359,3.2344,0.8821,2.6401,0.2933,2.6623,0.6656,1,0,1,1,1,1,1,0,46.62648147754946,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,2.1754,0.4351,2.9217,0.7968,2.5304,0.2812,2.8342,0.7086,1.9746,0.4937,2.0921,0.2092,2.0199,0.404,2.8676,0.7821,2.5477,0.2831,3.2037,0.8009,2.3772,0.5943,2.5135,0.2514,2.5743,0.5721,3.6115,0.301,2.3663,0.4733,2.2078,0.6021,2.6041,0.2893,3.6213,0.9053,1,1,1,1,1,1,1,1,47.043366422515504,0,Lines over 80%
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2.1754,0.4351,2.9217,0.7968,2.5304,0.2812,2.8342,0.7086,1.9746,0.4937,2.0921,0.2092,2.0199,0.404,2.8676,0.7821,2.5477,0.2831,3.2037,0.8009,2.3772,0.5943,2.5135,0.2514,2.5743,0.5721,3.6115,0.301,2.3663,0.4733,2.2078,0.6021,2.6041,0.2893,3.6213,0.9053,1,1,0,1,1,0,1,1,47.043366422515504,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.9321,0.5864,3.2348,0.8822,2.1579,0.2398,2.6234,0.6558,1.6785,0.4196,2.5497,0.255,2.7019,0.5404,2.7771,0.7574,1.8239,0.2027,3.2475,0.8119,2.2195,0.5549,2.2195,0.222,1.9379,0.4307,2.5754,0.2146,2.0928,0.4186,3.0494,0.8316,2.3047,0.2561,2.9016,0.7254,1,1,1,1,1,1,1,1,45.027586097507175,0,Transformers over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2.9321,0.5864,3.2348,0.8822,2.1579,0.2398,2.6234,0.6558,1.6785,0.4196,2.5497,0.255,2.7019,0.5404,2.7771,0.7574,1.8239,0.2027,3.2475,0.8119,2.2195,0.5549,2.2195,0.222,1.9379,0.4307,2.5754,0.2146,2.0928,0.4186,3.0494,0.8316,2.3047,0.2561,2.9016,0.7254,1,0,1,1,0,1,1,1,45.027586097507175,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.0515,0.4103,3.1332,0.8545,2.2992,0.2555,3.4586,0.8647,2.2514,0.5628,2.3529,0.2353,2.3046,0.4609,2.279,0.6215,1.8183,0.202,3.4184,0.8546,2.1225,0.5306,2.4421,0.2442,1.9399,0.4311,2.7365,0.228,2.3962,0.4792,2.3114,0.6304,2.7425,0.3047,2.8562,0.7141,1,1,1,1,1,1,1,1,44.914353244586124,0,Lines over 80%
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2.0515,0.4103,3.1332,0.8545,2.2992,0.2555,3.4586,0.8647,2.2514,0.5628,2.3529,0.2353,2.3046,0.4609,2.279,0.6215,1.8183,0.202,3.4184,0.8546,2.1225,0.5306,2.4421,0.2442,1.9399,0.4311,2.7365,0.228,2.3962,0.4792,2.3114,0.6304,2.7425,0.3047,2.8562,0.7141,0,1,0,1,1,1,1,1,44.914353244586124,1,No anomaly
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2.0766,0.4153,2.8461,0.7762,2.2595,0.2511,3.3712,0.8428,1.7147,0.4287,2.936,0.2936,2.498,0.4996,3.0089,0.8206,1.862,0.2069,3.2026,0.8007,1.9132,0.4783,2.0967,0.2097,2.512,0.5582,3.149,0.2624,2.2557,0.4511,2.2379,0.6103,2.4958,0.2773,2.5372,0.6343,1,1,1,1,1,1,1,1,44.97303499011886,0,Lines over 80%
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.0766,0.4153,2.8461,0.7762,2.2595,0.2511,3.3712,0.8428,1.7147,0.4287,2.936,0.2936,2.498,0.4996,3.0089,0.8206,1.862,0.2069,3.2026,0.8007,1.9132,0.4783,2.0967,0.2097,2.512,0.5582,3.149,0.2624,2.2557,0.4511,2.2379,0.6103,2.4958,0.2773,2.5372,0.6343,1,1,0,1,1,1,1,0,44.97303499011886,1,No anomaly
