CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,2.3846,0.1987,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,2.7787,0.6947,1,1,1,1,1,1,1,1,42.4722634154347,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,2.3846,0.1987,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,0.0,0.0,1,1,1,1,1,1,1,1,42.4722634154347,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,0.0,0.0,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,0.0,0.0,1,1,1,1,1,1,1,1,42.4722634154347,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,0.0,0.0,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,0.0,0.0,1,1,0,1,1,1,1,1,42.4722634154347,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,0.0,0.0,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,0.0,0.0,1,1,0,1,1,1,1,1,42.4722634154347,0,No anomaly
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.3989,0.4798,2.6365,0.719,2.0955,0.2328,2.776,0.694,1.7193,0.4298,2.0582,0.2058,2.0312,0.4062,3.0067,0.82,2.0921,0.2325,3.0304,0.7576,2.1802,0.5451,2.0135,0.2014,2.0868,0.4637,0.0,0.0,2.1699,0.434,2.5039,0.6829,2.5098,0.2789,0.0,0.0,1,1,0,1,1,1,1,0,42.4722634154347,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.1334,0.6267,3.2569,0.8883,2.8868,0.3208,3.9524,0.9881,2.6231,0.6558,2.8611,0.2861,3.3173,0.6635,3.3508,0.9139,2.7817,0.3091,3.7619,0.9405,2.4693,0.6173,2.8622,0.2862,2.696,0.5991,3.8644,0.322,3.1501,0.63,3.5463,0.9672,2.9549,0.3283,3.7767,0.9442,1,1,1,1,1,1,1,1,57.245514489030015,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.1334,0.6267,3.2569,0.8883,2.8868,0.3208,3.9524,0.9881,2.6231,0.6558,2.8611,0.2861,3.3173,0.6635,3.3508,0.9139,2.7817,0.3091,3.7619,0.9405,2.4693,0.6173,2.8622,0.2862,2.696,0.5991,3.8644,0.322,3.1501,0.63,3.5463,0.9672,2.9549,0.3283,3.7767,0.9442,0,1,1,1,1,1,1,1,57.245514489030015,1,Lines over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.7711,0.7542,4.5179,1.2321,3.4252,0.3806,4.1083,1.0271,3.2129,0.8032,3.5967,0.3597,3.6965,0.7393,4.076,1.1116,3.3377,0.3709,4.592,1.148,3.1523,0.7881,3.6766,0.3677,3.2311,0.718,4.9215,0.4101,3.6085,0.7217,4.3012,1.1731,3.24,0.36,4.8248,1.2062,1,1,1,1,1,1,1,1,69.29022684203568,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3.7711,0.7542,4.5179,1.2321,3.4252,0.3806,4.1083,1.0271,3.2129,0.8032,3.5967,0.3597,3.6965,0.7393,4.076,1.1116,3.3377,0.3709,4.592,1.148,3.1523,0.7881,3.6766,0.3677,3.2311,0.718,4.9215,0.4101,0.0,0.0,4.3012,1.1731,3.24,0.36,4.8248,1.2062,1,1,1,1,1,1,1,1,69.29022684203568,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3.7711,0.7542,4.5179,1.2321,3.4252,0.3806,4.1083,1.0271,3.2129,0.8032,0.0,0.0,3.6965,0.7393,4.076,1.1116,3.3377,0.3709,4.592,1.148,3.1523,0.7881,3.6766,0.3677,3.2311,0.718,4.9215,0.4101,0.0,0.0,4.3012,1.1731,3.24,0.36,4.8248,1.2062,1,1,1,1,1,1,1,1,69.29022684203568,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3.7711,0.7542,4.5179,1.2321,3.4252,0.3806,4.1083,1.0271,3.2129,0.8032,0.0,0.0,0.0,0.0,4.076,1.1116,3.3377,0.3709,4.592,1.148,3.1523,0.7881,3.6766,0.3677,3.2311,0.718,4.9215,0.4101,0.0,0.0,4.3012,1.1731,3.24,0.36,4.8248,1.2062,1,1,1,1,1,1,1,1,69.29022684203568,0,No anomaly
