CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2.3354,0.4671,2.8944,0.7894,2.6407,0.2934,3.3954,0.8488,1.9396,0.4849,2.6505,0.2651,2.4534,0.4907,2.4769,0.6755,2.4907,0.2767,3.5254,0.8814,2.231,0.5578,2.0314,0.2031,2.3057,0.5124,3.1986,0.2665,2.1443,0.4289,2.1772,0.5938,2.4611,0.2735,3.4168,0.8542,1,1,1,0,0,1,1,0,46.768579487981235,1,Transformers over 80%
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0205,0.6041,2.3519,0.6414,2.0694,0.2299,3.0128,0.7532,1.6459,0.4115,2.3921,0.2392,2.9591,0.5918,2.9035,0.7919,2.0089,0.2232,2.4572,0.6143,2.4634,0.6158,2.9208,0.2921,1.9569,0.4349,2.681,0.2234,2.108,0.4216,3.3818,0.9223,2.1864,0.2429,3.4511,0.8628,1,0,1,0,1,0,1,1,45.970709964677894,1,Lines over 80%
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.9809,0.3962,2.9639,0.8083,2.7104,0.3012,3.451,0.8627,2.203,0.5508,2.8947,0.2895,2.7061,0.5412,3.3599,0.9163,1.7851,0.1983,3.2258,0.8064,1.7348,0.4337,2.2597,0.226,2.3492,0.522,3.5586,0.2965,2.8404,0.5681,2.6661,0.7271,2.3469,0.2608,3.0525,0.7631,0,1,1,0,0,1,1,0,48.08899553495505,1,Lines over 80%
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2.0803,0.4161,3.2843,0.8957,1.9163,0.2129,2.6546,0.6637,2.3637,0.5909,2.0664,0.2066,2.548,0.5096,2.244,0.612,1.821,0.2023,2.7646,0.6912,1.584,0.396,2.09,0.209,2.7567,0.6126,2.851,0.2376,2.5651,0.513,2.718,0.7413,1.8315,0.2035,2.7669,0.6917,0,1,0,1,1,0,1,0,42.90654579852287,1,Lines over 80%
0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0.0,0.0,2.7515,0.7504,2.0329,0.2259,0.0,0.0,1.9362,0.4841,2.4211,0.2421,2.8337,0.5667,0.0,0.0,1.8174,0.2019,2.7077,0.6769,1.6957,0.4239,2.8436,0.2844,2.7494,0.611,2.4205,0.2017,0.0,0.0,0.0,0.0,2.7655,0.3073,2.3843,0.5961,0,1,0,1,0,1,0,1,31.359553033521117,1,More than 8 open switches
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3.0539,0.6108,2.2414,0.6113,1.9238,0.2138,3.4884,0.8721,2.3978,0.5994,2.3193,0.2319,2.4631,0.4926,0.0,0.0,2.1613,0.2401,2.5219,0.6305,2.0496,0.5124,0.0,0.0,2.0966,0.4659,2.789,0.2324,1.9632,0.3926,2.3389,0.6379,2.4148,0.2683,3.6238,0.9059,1,0,1,0,1,0,1,1,39.84669160616127,1,Lines over 80%
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,2.6758,0.5352,2.3125,0.6307,0.0,0.0,0.0,0.0,2.1091,0.5273,2.0141,0.2014,2.7861,0.5572,2.9269,0.7982,0.0,0.0,2.4796,0.6199,2.2078,0.5519,2.6081,0.2608,0.0,0.0,3.3801,0.2817,0.0,0.0,2.5353,0.6914,2.4509,0.2723,3.6331,0.9083,0,1,1,0,1,0,1,1,34.11931942853321,0,No anomaly
1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.8752,0.575,2.5412,0.6931,1.971,0.219,3.4143,0.8536,1.7354,0.4338,2.658,0.2658,0.0,0.0,3.1958,0.8716,0.0,0.0,2.6648,0.6662,1.7386,0.4347,2.2706,0.2271,1.8851,0.4189,2.3746,0.1979,3.0769,0.6154,2.2137,0.6037,2.3393,0.2599,2.4141,0.6035,0,1,0,1,1,0,1,0,39.36875350267427,1,Lines over 80%
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,2.2487,0.4497,2.7743,0.7566,2.4671,0.2741,3.2986,0.8247,1.9387,0.4847,2.1212,0.2121,2.3754,0.4751,3.0271,0.8256,2.1741,0.2416,2.4462,0.6115,1.5731,0.3933,2.5351,0.2535,2.5775,0.5728,3.2375,0.2698,2.078,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,1,36.872675052908995,1,Lines over 80%
1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.6967,0.5393,0.0,0.0,2.1258,0.2362,3.5429,0.8857,2.0085,0.5021,2.7707,0.2771,0.0,0.0,2.8401,0.7746,1.8772,0.2086,2.6284,0.6571,2.2616,0.5654,0.0,0.0,1.8206,0.4046,3.0526,0.2544,2.9843,0.5969,3.0691,0.837,2.26,0.2511,2.9252,0.7313,1,1,0,1,1,0,1,1,38.863758889771574,0,No anomaly
